"X","Y","T","DOY","NAME","POP","N"
10.36365486,54.24333641,2020-03-20,80,"Plön",128647,1
10.36365486,54.24333641,2020-03-22,82,"Plön",128647,4
10.36365486,54.24333641,2020-04-03,94,"Plön",128647,3
10.36365486,54.24333641,2020-04-07,98,"Plön",128647,3
10.36365486,54.24333641,2020-04-09,100,"Plön",128647,4
10.36365486,54.24333641,2020-04-21,112,"Plön",128647,3
10.36365486,54.24333641,2020-03-17,77,"Plön",128647,1
10.36365486,54.24333641,2020-03-19,79,"Plön",128647,1
10.36365486,54.24333641,2020-03-28,88,"Plön",128647,4
10.36365486,54.24333641,2020-04-16,107,"Plön",128647,3
10.36365486,54.24333641,2020-04-23,114,"Plön",128647,2
10.36365486,54.24333641,2020-04-24,115,"Plön",128647,3
10.36365486,54.24333641,2020-04-27,118,"Plön",128647,1
10.36365486,54.24333641,2020-04-28,119,"Plön",128647,1
10.36365486,54.24333641,2020-04-29,120,"Plön",128647,1
10.36365486,54.24333641,2020-04-30,121,"Plön",128647,1
10.36365486,54.24333641,2020-03-18,78,"Plön",128647,2
10.36365486,54.24333641,2020-05-09,130,"Plön",128647,1
10.36365486,54.24333641,2020-04-12,103,"Plön",128647,2
10.36365486,54.24333641,2020-04-04,95,"Plön",128647,1
9.78173428,54.28961245,2020-03-24,84,"Rendsburg-Eckernförde",272775,14
9.78173428,54.28961245,2020-04-08,99,"Rendsburg-Eckernförde",272775,7
9.78173428,54.28961245,2020-03-22,82,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-03-23,83,"Rendsburg-Eckernförde",272775,9
9.78173428,54.28961245,2020-03-25,85,"Rendsburg-Eckernförde",272775,14
9.78173428,54.28961245,2020-03-27,87,"Rendsburg-Eckernförde",272775,11
9.78173428,54.28961245,2020-04-02,93,"Rendsburg-Eckernförde",272775,10
9.78173428,54.28961245,2020-04-04,95,"Rendsburg-Eckernförde",272775,9
9.78173428,54.28961245,2020-04-06,97,"Rendsburg-Eckernförde",272775,6
9.78173428,54.28961245,2020-04-07,98,"Rendsburg-Eckernförde",272775,6
9.78173428,54.28961245,2020-04-15,106,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-04-24,115,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-05-06,127,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-05-08,129,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-05-14,135,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-03-15,75,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-03-19,79,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-03-20,80,"Rendsburg-Eckernförde",272775,7
9.78173428,54.28961245,2020-03-28,88,"Rendsburg-Eckernförde",272775,11
9.78173428,54.28961245,2020-03-29,89,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-03-30,90,"Rendsburg-Eckernförde",272775,11
9.78173428,54.28961245,2020-04-01,92,"Rendsburg-Eckernförde",272775,7
9.78173428,54.28961245,2020-04-03,94,"Rendsburg-Eckernförde",272775,7
9.78173428,54.28961245,2020-04-09,100,"Rendsburg-Eckernförde",272775,5
9.78173428,54.28961245,2020-04-10,101,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-04-16,107,"Rendsburg-Eckernförde",272775,7
9.78173428,54.28961245,2020-04-17,108,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-05-07,128,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-05-13,134,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-05-28,149,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-03-11,71,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-03-13,73,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-03-14,74,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-03-17,77,"Rendsburg-Eckernförde",272775,4
9.78173428,54.28961245,2020-03-18,78,"Rendsburg-Eckernförde",272775,5
9.78173428,54.28961245,2020-03-26,86,"Rendsburg-Eckernförde",272775,16
9.78173428,54.28961245,2020-04-11,102,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-04-12,103,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-04-22,113,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-04-23,114,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-04-28,119,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-04-29,120,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-05-05,126,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-05-09,130,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-05-12,133,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-03-21,81,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-03-31,91,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-04-20,111,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-04-21,112,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-04-25,116,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-05-10,131,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-03-12,72,"Rendsburg-Eckernförde",272775,3
9.78173428,54.28961245,2020-03-16,76,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-04-19,110,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-05-26,147,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-04-30,121,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-05-30,151,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-06-29,181,"Rendsburg-Eckernförde",272775,1
9.78173428,54.28961245,2020-04-18,109,"Rendsburg-Eckernförde",272775,2
9.78173428,54.28961245,2020-04-26,117,"Rendsburg-Eckernförde",272775,1
9.50336141,54.6235959,2020-05-05,126,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-03-15,75,"Schleswig-Flensburg",200025,5
9.50336141,54.6235959,2020-06-09,161,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-04-07,98,"Schleswig-Flensburg",200025,6
9.50336141,54.6235959,2020-04-21,112,"Schleswig-Flensburg",200025,5
9.50336141,54.6235959,2020-03-26,86,"Schleswig-Flensburg",200025,9
9.50336141,54.6235959,2020-03-27,87,"Schleswig-Flensburg",200025,10
9.50336141,54.6235959,2020-03-30,90,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-03-31,91,"Schleswig-Flensburg",200025,11
9.50336141,54.6235959,2020-04-01,92,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-04-08,99,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-04-25,116,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-05-13,134,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-03-16,76,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-03-22,82,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-03-25,85,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-03-28,88,"Schleswig-Flensburg",200025,9
9.50336141,54.6235959,2020-04-03,94,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-04-10,101,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-04-11,102,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-04-18,109,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-04-28,119,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-05-20,141,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-05-21,142,"Schleswig-Flensburg",200025,16
9.50336141,54.6235959,2020-05-22,143,"Schleswig-Flensburg",200025,6
9.50336141,54.6235959,2020-06-08,160,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-03-11,71,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-03-12,72,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-03-13,73,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-03-14,74,"Schleswig-Flensburg",200025,4
9.50336141,54.6235959,2020-03-18,78,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-03-20,80,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-03-24,84,"Schleswig-Flensburg",200025,6
9.50336141,54.6235959,2020-04-02,93,"Schleswig-Flensburg",200025,8
9.50336141,54.6235959,2020-04-04,95,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-04-12,103,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-03-19,79,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-04-15,106,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-04-16,107,"Schleswig-Flensburg",200025,2
9.50336141,54.6235959,2020-05-06,127,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-05-07,128,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-05-19,140,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-05-26,147,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-03-23,83,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-04-09,100,"Schleswig-Flensburg",200025,3
9.50336141,54.6235959,2020-03-29,89,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-04-17,108,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-04-26,117,"Schleswig-Flensburg",200025,1
9.50336141,54.6235959,2020-05-29,150,"Schleswig-Flensburg",200025,1
10.14090709,53.91998067,2020-03-31,91,"Segeberg",276032,13
10.14090709,53.91998067,2020-04-14,105,"Segeberg",276032,3
10.14090709,53.91998067,2020-05-19,140,"Segeberg",276032,4
10.14090709,53.91998067,2020-05-20,141,"Segeberg",276032,4
10.14090709,53.91998067,2020-05-30,151,"Segeberg",276032,1
10.14090709,53.91998067,2020-03-28,88,"Segeberg",276032,9
10.14090709,53.91998067,2020-04-17,108,"Segeberg",276032,2
10.14090709,53.91998067,2020-04-18,109,"Segeberg",276032,3
10.14090709,53.91998067,2020-05-12,133,"Segeberg",276032,7
10.14090709,53.91998067,2020-03-16,76,"Segeberg",276032,4
10.14090709,53.91998067,2020-03-17,77,"Segeberg",276032,4
10.14090709,53.91998067,2020-03-19,79,"Segeberg",276032,4
10.14090709,53.91998067,2020-03-21,81,"Segeberg",276032,2
10.14090709,53.91998067,2020-03-22,82,"Segeberg",276032,1
10.14090709,53.91998067,2020-03-29,89,"Segeberg",276032,7
10.14090709,53.91998067,2020-04-01,92,"Segeberg",276032,16
10.14090709,53.91998067,2020-04-02,93,"Segeberg",276032,9
10.14090709,53.91998067,2020-04-03,94,"Segeberg",276032,14
10.14090709,53.91998067,2020-04-06,97,"Segeberg",276032,9
10.14090709,53.91998067,2020-04-09,100,"Segeberg",276032,8
10.14090709,53.91998067,2020-04-10,101,"Segeberg",276032,4
10.14090709,53.91998067,2020-04-13,104,"Segeberg",276032,6
10.14090709,53.91998067,2020-04-29,120,"Segeberg",276032,2
10.14090709,53.91998067,2020-05-07,128,"Segeberg",276032,18
10.14090709,53.91998067,2020-05-09,130,"Segeberg",276032,11
10.14090709,53.91998067,2020-05-10,131,"Segeberg",276032,8
10.14090709,53.91998067,2020-05-14,135,"Segeberg",276032,2
10.14090709,53.91998067,2020-05-15,136,"Segeberg",276032,4
10.14090709,53.91998067,2020-03-20,80,"Segeberg",276032,5
10.14090709,53.91998067,2020-03-24,84,"Segeberg",276032,9
10.14090709,53.91998067,2020-03-25,85,"Segeberg",276032,5
10.14090709,53.91998067,2020-03-27,87,"Segeberg",276032,8
10.14090709,53.91998067,2020-04-04,95,"Segeberg",276032,8
10.14090709,53.91998067,2020-04-07,98,"Segeberg",276032,12
10.14090709,53.91998067,2020-04-11,102,"Segeberg",276032,1
10.14090709,53.91998067,2020-04-24,115,"Segeberg",276032,5
10.14090709,53.91998067,2020-04-27,118,"Segeberg",276032,1
10.14090709,53.91998067,2020-04-30,121,"Segeberg",276032,3
10.14090709,53.91998067,2020-06-01,153,"Segeberg",276032,4
10.14090709,53.91998067,2020-06-24,176,"Segeberg",276032,1
10.14090709,53.91998067,2020-03-12,72,"Segeberg",276032,2
10.14090709,53.91998067,2020-03-14,74,"Segeberg",276032,2
10.14090709,53.91998067,2020-03-18,78,"Segeberg",276032,4
10.14090709,53.91998067,2020-03-23,83,"Segeberg",276032,4
10.14090709,53.91998067,2020-03-26,86,"Segeberg",276032,7
10.14090709,53.91998067,2020-04-08,99,"Segeberg",276032,7
10.14090709,53.91998067,2020-04-12,103,"Segeberg",276032,2
10.14090709,53.91998067,2020-04-15,106,"Segeberg",276032,4
10.14090709,53.91998067,2020-04-16,107,"Segeberg",276032,3
10.14090709,53.91998067,2020-04-28,119,"Segeberg",276032,2
10.14090709,53.91998067,2020-05-02,123,"Segeberg",276032,1
10.14090709,53.91998067,2020-05-03,124,"Segeberg",276032,1
10.14090709,53.91998067,2020-05-04,125,"Segeberg",276032,3
10.14090709,53.91998067,2020-05-05,126,"Segeberg",276032,5
10.14090709,53.91998067,2020-05-06,127,"Segeberg",276032,5
10.14090709,53.91998067,2020-05-08,129,"Segeberg",276032,5
10.14090709,53.91998067,2020-05-11,132,"Segeberg",276032,2
10.14090709,53.91998067,2020-05-21,142,"Segeberg",276032,1
10.14090709,53.91998067,2020-05-28,149,"Segeberg",276032,1
10.14090709,53.91998067,2020-06-19,171,"Segeberg",276032,1
10.14090709,53.91998067,2020-03-30,90,"Segeberg",276032,1
10.14090709,53.91998067,2020-04-20,111,"Segeberg",276032,1
10.14090709,53.91998067,2020-04-25,116,"Segeberg",276032,1
10.14090709,53.91998067,2020-05-01,122,"Segeberg",276032,2
10.14090709,53.91998067,2020-05-13,134,"Segeberg",276032,1
10.14090709,53.91998067,2020-05-22,143,"Segeberg",276032,9
10.14090709,53.91998067,2020-05-29,150,"Segeberg",276032,9
10.14090709,53.91998067,2020-02-28,59,"Segeberg",276032,1
10.14090709,53.91998067,2020-04-26,117,"Segeberg",276032,1
10.14090709,53.91998067,2020-03-06,66,"Segeberg",276032,1
10.14090709,53.91998067,2020-04-05,96,"Segeberg",276032,2
10.14090709,53.91998067,2020-06-05,157,"Segeberg",276032,1
9.51938595,53.92892918,2020-05-28,149,"Steinburg",131347,3
9.51938595,53.92892918,2020-05-05,126,"Steinburg",131347,29
9.51938595,53.92892918,2020-03-14,74,"Steinburg",131347,1
9.51938595,53.92892918,2020-03-19,79,"Steinburg",131347,4
9.51938595,53.92892918,2020-03-20,80,"Steinburg",131347,5
9.51938595,53.92892918,2020-03-23,83,"Steinburg",131347,7
9.51938595,53.92892918,2020-03-24,84,"Steinburg",131347,1
9.51938595,53.92892918,2020-03-25,85,"Steinburg",131347,3
9.51938595,53.92892918,2020-03-26,86,"Steinburg",131347,5
9.51938595,53.92892918,2020-04-10,101,"Steinburg",131347,2
9.51938595,53.92892918,2020-04-17,108,"Steinburg",131347,1
9.51938595,53.92892918,2020-04-24,115,"Steinburg",131347,1
9.51938595,53.92892918,2020-04-30,121,"Steinburg",131347,2
9.51938595,53.92892918,2020-05-03,124,"Steinburg",131347,48
9.51938595,53.92892918,2020-05-10,131,"Steinburg",131347,2
9.51938595,53.92892918,2020-05-13,134,"Steinburg",131347,4
9.51938595,53.92892918,2020-06-29,181,"Steinburg",131347,1
9.51938595,53.92892918,2020-03-27,87,"Steinburg",131347,8
9.51938595,53.92892918,2020-04-01,92,"Steinburg",131347,7
9.51938595,53.92892918,2020-04-06,97,"Steinburg",131347,6
9.51938595,53.92892918,2020-04-07,98,"Steinburg",131347,5
9.51938595,53.92892918,2020-04-15,106,"Steinburg",131347,2
9.51938595,53.92892918,2020-04-22,113,"Steinburg",131347,2
9.51938595,53.92892918,2020-05-20,141,"Steinburg",131347,3
9.51938595,53.92892918,2020-03-30,90,"Steinburg",131347,4
9.51938595,53.92892918,2020-03-31,91,"Steinburg",131347,3
9.51938595,53.92892918,2020-04-08,99,"Steinburg",131347,4
9.51938595,53.92892918,2020-04-19,110,"Steinburg",131347,2
9.51938595,53.92892918,2020-05-06,127,"Steinburg",131347,2
9.51938595,53.92892918,2020-05-14,135,"Steinburg",131347,1
9.51938595,53.92892918,2020-03-13,73,"Steinburg",131347,2
9.51938595,53.92892918,2020-04-02,93,"Steinburg",131347,2
9.51938595,53.92892918,2020-04-03,94,"Steinburg",131347,1
9.51938595,53.92892918,2020-04-09,100,"Steinburg",131347,2
9.51938595,53.92892918,2020-05-26,147,"Steinburg",131347,1
9.51938595,53.92892918,2020-06-08,160,"Steinburg",131347,1
9.51938595,53.92892918,2020-04-04,95,"Steinburg",131347,1
9.51938595,53.92892918,2020-06-11,163,"Steinburg",131347,1
9.51938595,53.92892918,2020-05-12,133,"Steinburg",131347,1
9.51938595,53.92892918,2020-04-16,107,"Steinburg",131347,1
9.51938595,53.92892918,2020-06-19,171,"Steinburg",131347,1
9.51938595,53.92892918,2020-06-15,167,"Steinburg",131347,1
10.33165933,53.7208162,2020-03-23,83,"Stormarn",243196,8
10.33165933,53.7208162,2020-03-31,91,"Stormarn",243196,15
10.33165933,53.7208162,2020-03-17,77,"Stormarn",243196,6
10.33165933,53.7208162,2020-03-21,81,"Stormarn",243196,11
10.33165933,53.7208162,2020-04-03,94,"Stormarn",243196,8
10.33165933,53.7208162,2020-04-04,95,"Stormarn",243196,12
10.33165933,53.7208162,2020-04-11,102,"Stormarn",243196,4
10.33165933,53.7208162,2020-03-28,88,"Stormarn",243196,9
10.33165933,53.7208162,2020-03-12,72,"Stormarn",243196,2
10.33165933,53.7208162,2020-03-19,79,"Stormarn",243196,10
10.33165933,53.7208162,2020-03-20,80,"Stormarn",243196,13
10.33165933,53.7208162,2020-03-25,85,"Stormarn",243196,9
10.33165933,53.7208162,2020-03-26,86,"Stormarn",243196,9
10.33165933,53.7208162,2020-03-30,90,"Stormarn",243196,6
10.33165933,53.7208162,2020-04-01,92,"Stormarn",243196,10
10.33165933,53.7208162,2020-04-02,93,"Stormarn",243196,14
10.33165933,53.7208162,2020-04-05,96,"Stormarn",243196,3
10.33165933,53.7208162,2020-04-07,98,"Stormarn",243196,12
10.33165933,53.7208162,2020-04-13,104,"Stormarn",243196,70
10.33165933,53.7208162,2020-04-15,106,"Stormarn",243196,7
10.33165933,53.7208162,2020-04-17,108,"Stormarn",243196,12
10.33165933,53.7208162,2020-04-20,111,"Stormarn",243196,5
10.33165933,53.7208162,2020-04-21,112,"Stormarn",243196,5
10.33165933,53.7208162,2020-04-28,119,"Stormarn",243196,1
10.33165933,53.7208162,2020-05-05,126,"Stormarn",243196,1
10.33165933,53.7208162,2020-05-06,127,"Stormarn",243196,2
10.33165933,53.7208162,2020-05-26,147,"Stormarn",243196,2
10.33165933,53.7208162,2020-05-28,149,"Stormarn",243196,1
10.33165933,53.7208162,2020-03-16,76,"Stormarn",243196,4
10.33165933,53.7208162,2020-03-22,82,"Stormarn",243196,5
10.33165933,53.7208162,2020-03-24,84,"Stormarn",243196,11
10.33165933,53.7208162,2020-03-27,87,"Stormarn",243196,14
10.33165933,53.7208162,2020-04-08,99,"Stormarn",243196,12
10.33165933,53.7208162,2020-04-09,100,"Stormarn",243196,10
10.33165933,53.7208162,2020-04-12,103,"Stormarn",243196,1
10.33165933,53.7208162,2020-04-16,107,"Stormarn",243196,9
10.33165933,53.7208162,2020-04-18,109,"Stormarn",243196,9
10.33165933,53.7208162,2020-04-23,114,"Stormarn",243196,9
10.33165933,53.7208162,2020-04-24,115,"Stormarn",243196,5
10.33165933,53.7208162,2020-04-29,120,"Stormarn",243196,2
10.33165933,53.7208162,2020-03-13,73,"Stormarn",243196,3
10.33165933,53.7208162,2020-03-14,74,"Stormarn",243196,1
10.33165933,53.7208162,2020-03-15,75,"Stormarn",243196,1
10.33165933,53.7208162,2020-03-18,78,"Stormarn",243196,5
10.33165933,53.7208162,2020-03-29,89,"Stormarn",243196,5
10.33165933,53.7208162,2020-04-06,97,"Stormarn",243196,3
10.33165933,53.7208162,2020-04-10,101,"Stormarn",243196,1
10.33165933,53.7208162,2020-04-22,113,"Stormarn",243196,6
10.33165933,53.7208162,2020-04-27,118,"Stormarn",243196,3
10.33165933,53.7208162,2020-05-10,131,"Stormarn",243196,2
10.33165933,53.7208162,2020-05-19,140,"Stormarn",243196,5
10.33165933,53.7208162,2020-05-29,150,"Stormarn",243196,2
10.33165933,53.7208162,2020-06-15,167,"Stormarn",243196,1
10.33165933,53.7208162,2020-06-25,177,"Stormarn",243196,2
10.33165933,53.7208162,2020-06-27,179,"Stormarn",243196,2
10.33165933,53.7208162,2020-03-02,62,"Stormarn",243196,1
10.33165933,53.7208162,2020-04-14,105,"Stormarn",243196,3
10.33165933,53.7208162,2020-04-19,110,"Stormarn",243196,5
10.33165933,53.7208162,2020-04-25,116,"Stormarn",243196,3
10.33165933,53.7208162,2020-05-22,143,"Stormarn",243196,2
10.33165933,53.7208162,2020-06-06,158,"Stormarn",243196,1
10.33165933,53.7208162,2020-04-26,117,"Stormarn",243196,1
10.33165933,53.7208162,2020-05-01,122,"Stormarn",243196,2
10.33165933,53.7208162,2020-05-08,129,"Stormarn",243196,2
10.33165933,53.7208162,2020-05-12,133,"Stormarn",243196,1
10.33165933,53.7208162,2020-05-02,123,"Stormarn",243196,1
10.33165933,53.7208162,2020-05-11,132,"Stormarn",243196,1
10.33165933,53.7208162,2020-05-09,130,"Stormarn",243196,1
10.01586006,53.54741866,2020-03-10,70,"Hamburg",1841179,30
10.01586006,53.54741866,2020-03-15,75,"Hamburg",1841179,80
10.01586006,53.54741866,2020-03-17,77,"Hamburg",1841179,133
10.01586006,53.54741866,2020-03-18,78,"Hamburg",1841179,134
10.01586006,53.54741866,2020-03-20,80,"Hamburg",1841179,145
10.01586006,53.54741866,2020-03-21,81,"Hamburg",1841179,107
10.01586006,53.54741866,2020-03-23,83,"Hamburg",1841179,133
10.01586006,53.54741866,2020-03-24,84,"Hamburg",1841179,207
10.01586006,53.54741866,2020-03-26,86,"Hamburg",1841179,170
10.01586006,53.54741866,2020-03-30,90,"Hamburg",1841179,70
10.01586006,53.54741866,2020-03-31,91,"Hamburg",1841179,159
10.01586006,53.54741866,2020-04-02,93,"Hamburg",1841179,167
10.01586006,53.54741866,2020-04-05,96,"Hamburg",1841179,107
10.01586006,53.54741866,2020-04-06,97,"Hamburg",1841179,96
10.01586006,53.54741866,2020-04-07,98,"Hamburg",1841179,214
10.01586006,53.54741866,2020-04-09,100,"Hamburg",1841179,114
10.01586006,53.54741866,2020-04-10,101,"Hamburg",1841179,97
10.01586006,53.54741866,2020-04-12,103,"Hamburg",1841179,46
10.01586006,53.54741866,2020-04-17,108,"Hamburg",1841179,108
10.01586006,53.54741866,2020-04-18,109,"Hamburg",1841179,39
10.01586006,53.54741866,2020-04-20,111,"Hamburg",1841179,33
